/Users/demo/Library/CloudStorage/Box-Box/Holmes_lab_kaley/git_repos/hyperopt_repo/hyperopt/__init__.py
--- Dataset: v1_day ---
0:	learn: 1.9975269	total: 3.67ms	remaining: 598ms
42:	learn: 1.3751604	total: 169ms	remaining: 476ms
43:	learn: 1.3716211	total: 173ms	remaining: 473ms
44:	learn: 1.3668844	total: 177ms	remaining: 469ms
45:	learn: 1.3625356	total: 182ms	remaining: 466ms
46:	learn: 1.3582372	total: 186ms	remaining: 463ms
47:	learn: 1.3542482	total: 190ms	remaining: 460ms
48:	learn: 1.3492016	total: 194ms	remaining: 456ms
49:	learn: 1.3449887	total: 198ms	remaining: 452ms
50:	learn: 1.3411910	total: 202ms	remaining: 448ms
51:	learn: 1.3373163	total: 206ms	remaining: 444ms
52:	learn: 1.3321184	total: 210ms	remaining: 440ms
53:	learn: 1.3259697	total: 214ms	remaining: 436ms
54:	learn: 1.3218054	total: 218ms	remaining: 432ms
55:	learn: 1.3181727	total: 222ms	remaining: 428ms
56:	learn: 1.3123633	total: 226ms	remaining: 424ms
57:	learn: 1.3087872	total: 230ms	remaining: 421ms
58:	learn: 1.3041843	total: 234ms	remaining: 417ms
59:	learn: 1.3007626	total: 238ms	remaining: 413ms
60:	learn: 1.2971387	total: 243ms	remaining: 410ms
61:	learn: 1.2926805	total: 247ms	remaining: 406ms
62:	learn: 1.2889531	total: 251ms	remaining: 402ms
63:	learn: 1.2860397	total: 255ms	remaining: 398ms
64:	learn: 1.2829226	total: 259ms	remaining: 394ms
65:	learn: 1.2810121	total: 263ms	remaining: 391ms
66:	learn: 1.2788167	total: 267ms	remaining: 387ms
67:	learn: 1.2741140	total: 271ms	remaining: 383ms
68:	learn: 1.2703508	total: 275ms	remaining: 379ms
69:	learn: 1.2675084	total: 279ms	remaining: 375ms
70:	learn: 1.2644351	total: 283ms	remaining: 371ms
71:	learn: 1.2603778	total: 288ms	remaining: 367ms
72:	learn: 1.2582083	total: 292ms	remaining: 364ms
73:	learn: 1.2557569	total: 296ms	remaining: 360ms
74:	learn: 1.2518751	total: 300ms	remaining: 356ms
75:	learn: 1.2476862	total: 304ms	remaining: 351ms
76:	learn: 1.2447874	total: 308ms	remaining: 348ms
77:	learn: 1.2414723	total: 312ms	remaining: 344ms
78:	learn: 1.2393936	total: 316ms	remaining: 340ms
79:	learn: 1.2347204	total: 320ms	remaining: 336ms
80:	learn: 1.2317699	total: 324ms	remaining: 332ms
81:	learn: 1.2283941	total: 328ms	remaining: 328ms
82:	learn: 1.2246527	total: 332ms	remaining: 324ms
83:	learn: 1.2205099	total: 337ms	remaining: 321ms
84:	learn: 1.2170216	total: 341ms	remaining: 317ms
85:	learn: 1.2126998	total: 345ms	remaining: 313ms
86:	learn: 1.2099351	total: 349ms	remaining: 309ms
87:	learn: 1.2065195	total: 353ms	remaining: 305ms
88:	learn: 1.2023752	total: 357ms	remaining: 301ms
89:	learn: 1.1987576	total: 361ms	remaining: 297ms
90:	learn: 1.1956549	total: 365ms	remaining: 293ms
91:	learn: 1.1931394	total: 369ms	remaining: 289ms
92:	learn: 1.1900464	total: 373ms	remaining: 285ms
93:	learn: 1.1870424	total: 378ms	remaining: 281ms
94:	learn: 1.1831948	total: 382ms	remaining: 277ms
95:	learn: 1.1810091	total: 386ms	remaining: 273ms
96:	learn: 1.1784749	total: 390ms	remaining: 269ms
97:	learn: 1.1757454	total: 394ms	remaining: 265ms
98:	learn: 1.1719670	total: 398ms	remaining: 261ms
99:	learn: 1.1682745	total: 402ms	remaining: 257ms
100:	learn: 1.1654229	total: 406ms	remaining: 253ms
101:	learn: 1.1625422	total: 410ms	remaining: 249ms
102:	learn: 1.1586031	total: 414ms	remaining: 245ms
103:	learn: 1.1556543	total: 418ms	remaining: 241ms
104:	learn: 1.1530914	total: 422ms	remaining: 237ms
105:	learn: 1.1491689	total: 425ms	remaining: 233ms
106:	learn: 1.1466643	total: 429ms	remaining: 229ms
107:	learn: 1.1432660	total: 433ms	remaining: 225ms
108:	learn: 1.1399277	total: 438ms	remaining: 221ms
109:	learn: 1.1360188	total: 442ms	remaining: 217ms
110:	learn: 1.1322453	total: 446ms	remaining: 213ms
111:	learn: 1.1292159	total: 450ms	remaining: 209ms
112:	learn: 1.1271682	total: 454ms	remaining: 205ms
113:	learn: 1.1233486	total: 458ms	remaining: 201ms
114:	learn: 1.1206360	total: 462ms	remaining: 197ms
115:	learn: 1.1179011	total: 466ms	remaining: 193ms
116:	learn: 1.1148951	total: 470ms	remaining: 189ms
117:	learn: 1.1106620	total: 474ms	remaining: 185ms
118:	learn: 1.1084891	total: 478ms	remaining: 181ms
119:	learn: 1.1045278	total: 482ms	remaining: 177ms
120:	learn: 1.1019518	total: 486ms	remaining: 173ms
121:	learn: 1.0982274	total: 489ms	remaining: 169ms
122:	learn: 1.0951761	total: 493ms	remaining: 164ms
123:	learn: 1.0924099	total: 497ms	remaining: 160ms
124:	learn: 1.0910403	total: 501ms	remaining: 156ms
125:	learn: 1.0886087	total: 505ms	remaining: 152ms
126:	learn: 1.0852004	total: 509ms	remaining: 148ms
127:	learn: 1.0821134	total: 513ms	remaining: 144ms
128:	learn: 1.0794338	total: 516ms	remaining: 140ms
129:	learn: 1.0772099	total: 520ms	remaining: 136ms
130:	learn: 1.0739008	total: 525ms	remaining: 132ms
131:	learn: 1.0711815	total: 529ms	remaining: 128ms
132:	learn: 1.0681282	total: 533ms	remaining: 124ms
133:	learn: 1.0651661	total: 537ms	remaining: 120ms
134:	learn: 1.0629097	total: 541ms	remaining: 116ms
135:	learn: 1.0606557	total: 544ms	remaining: 112ms
136:	learn: 1.0575762	total: 548ms	remaining: 108ms
137:	learn: 1.0549251	total: 552ms	remaining: 104ms
138:	learn: 1.0529424	total: 556ms	remaining: 100ms
139:	learn: 1.0495741	total: 560ms	remaining: 96ms
140:	learn: 1.0462267	total: 564ms	remaining: 92ms
141:	learn: 1.0435364	total: 568ms	remaining: 88ms
142:	learn: 1.0403654	total: 572ms	remaining: 84ms
143:	learn: 1.0391206	total: 576ms	remaining: 80ms
144:	learn: 1.0367641	total: 580ms	remaining: 76ms
145:	learn: 1.0345073	total: 584ms	remaining: 72ms
146:	learn: 1.0313565	total: 588ms	remaining: 68ms
147:	learn: 1.0285417	total: 592ms	remaining: 64ms
148:	learn: 1.0253153	total: 596ms	remaining: 60ms
149:	learn: 1.0230372	total: 599ms	remaining: 55.9ms
150:	learn: 1.0200687	total: 603ms	remaining: 51.9ms
151:	learn: 1.0170884	total: 608ms	remaining: 48ms
152:	learn: 1.0150805	total: 612ms	remaining: 44ms
153:	learn: 1.0124770	total: 616ms	remaining: 40ms
154:	learn: 1.0095591	total: 620ms	remaining: 36ms
155:	learn: 1.0065435	total: 624ms	remaining: 32ms
156:	learn: 1.0037402	total: 628ms	remaining: 28ms
157:	learn: 1.0010774	total: 631ms	remaining: 24ms
158:	learn: 0.9989004	total: 635ms	remaining: 20ms
159:	learn: 0.9961085	total: 639ms	remaining: 16ms
160:	learn: 0.9943225	total: 643ms	remaining: 12ms
161:	learn: 0.9917518	total: 647ms	remaining: 7.98ms
162:	learn: 0.9903761	total: 651ms	remaining: 3.99ms
163:	learn: 0.9882369	total: 655ms	remaining: 0us
v1_day accuracy: 0.4089
